income,age,loan_amount,employment_years,credit_score,existing_debt,num_credit_lines,num_delinquencies_2yr,loan_term_months,interest_rate,home_ownership,loan_purpose,employment_type,default
138344.02,42,13864.95,9.3,,15877.89,3,0,60,18.36,OWN,credit_card,self_employed,0
,50,7119.03,24.3,695.0,29471.62,15,0,12,22.0,MORTGAGE,credit_card,salaried,0
51413.67,33,36546.29,8.6,708.0,9495.65,10,0,36,19.45,RENT,credit_card,retired,1
67561.48,37,12193.32,8.9,634.0,9992.68,9,0,60,23.35,OWN,major_purchase,salaried,0
73521.08,61,10230.59,6.3,675.0,24127.53,6,2,36,14.38,OWN,other,salaried,1
79243.69,39,500.0,9.0,625.0,5780.71,5,0,36,23.07,MORTGAGE,small_business,salaried,0
66043.7,41,18570.1,2.0,588.0,6037.5,16,1,84,18.45,RENT,debt_consolidation,self_employed,0
61330.78,26,2196.25,2.6,673.0,20372.04,16,1,36,9.31,MORTGAGE,debt_consolidation,salaried,0
58544.77,44,28470.36,4.9,653.0,18440.82,10,0,24,21.62,OWN,major_purchase,salaried,0
48833.52,68,7116.94,1.8,835.0,12537.5,7,0,48,26.79,MORTGAGE,credit_card,retired,0
38654.95,64,1494.27,5.0,668.0,21031.86,15,0,60,13.69,RENT,major_purchase,salaried,0
12016.07,59,18708.39,7.0,680.0,20117.6,1,0,12,13.81,MORTGAGE,debt_consolidation,self_employed,1
68977.56,64,20884.91,11.1,746.0,26122.11,18,0,84,6.16,OWN,credit_card,self_employed,0
79414.15,57,20816.7,7.2,715.0,22526.63,8,0,48,10.45,MORTGAGE,debt_consolidation,salaried,0
98332.72,56,500.0,11.0,735.0,5069.74,0,0,24,25.57,MORTGAGE,debt_consolidation,salaried,0
48939.83,56,2465.67,3.3,742.0,9464.12,0,0,12,20.89,OWN,debt_consolidation,salaried,0
96937.16,39,23548.64,2.0,497.0,8709.46,16,1,48,14.57,OWN,debt_consolidation,self_employed,0
63911.72,41,18784.27,1.2,613.0,17105.97,15,0,60,19.03,RENT,credit_card,salaried,0
96358.24,32,35289.25,6.7,781.0,21098.12,19,0,24,16.57,OTHER,home_improvement,salaried,0
30819.71,51,30057.09,9.1,814.0,8038.12,15,0,48,13.44,MORTGAGE,small_business,salaried,0
40560.65,26,20922.69,6.9,639.0,10989.95,16,0,12,35.42,RENT,medical,salaried,0
12000.0,62,42480.46,5.7,558.0,10143.92,1,1,36,26.88,MORTGAGE,medical,unemployed,1
90503.12,30,10499.45,8.3,802.0,25745.45,16,0,36,20.0,OWN,small_business,self_employed,0
101018.52,41,9386.81,14.6,664.0,0.0,19,0,48,22.44,RENT,debt_consolidation,salaried,0
33594.25,42,500.0,8.9,635.0,0.0,7,1,60,24.48,RENT,debt_consolidation,self_employed,0
58279.56,44,8084.52,11.9,,17764.29,19,0,84,17.55,MORTGAGE,small_business,salaried,0
12000.0,52,500.0,7.3,550.0,0.0,19,0,36,20.16,OWN,credit_card,salaried,0
98402.28,65,21720.6,8.2,655.0,40509.28,3,0,84,11.36,RENT,home_improvement,salaried,0
12000.0,26,39449.63,4.0,808.0,24745.48,9,0,84,18.19,RENT,small_business,salaried,1
48442.24,23,35513.54,5.8,728.0,18170.71,5,0,24,9.23,RENT,credit_card,salaried,0
108893.48,54,500.0,6.8,665.0,19476.7,1,0,84,28.82,RENT,home_improvement,retired,0
95309.74,62,1415.82,1.4,698.0,21240.76,19,1,84,26.49,RENT,medical,self_employed,0
54665.74,57,17552.44,7.1,846.0,22381.25,2,0,24,16.59,MORTGAGE,home_improvement,salaried,0
83591.33,38,31601.82,2.0,711.0,34158.29,16,1,60,13.67,RENT,small_business,salaried,0
77923.27,35,41501.36,15.8,623.0,7238.08,0,1,12,28.65,MORTGAGE,major_purchase,self_employed,0
44702.12,64,500.0,8.7,598.0,41750.08,18,0,60,19.76,RENT,credit_card,salaried,1
54876.74,52,500.0,6.1,528.0,10366.35,8,0,84,17.9,MORTGAGE,home_improvement,salaried,0
64465.46,25,16354.17,5.7,850.0,3300.21,4,0,48,8.37,OWN,debt_consolidation,self_employed,0
77149.21,57,500.0,4.8,788.0,25145.58,16,1,24,14.2,RENT,debt_consolidation,salaried,0
12000.0,25,15364.03,2.5,592.0,11886.51,15,0,12,14.78,MORTGAGE,debt_consolidation,self_employed,0
57929.37,53,13933.95,1.7,631.0,16914.65,17,0,36,10.7,RENT,home_improvement,salaried,0
12696.69,52,16314.97,2.1,539.0,2180.47,0,0,48,23.42,MORTGAGE,home_improvement,salaried,0
103663.51,59,57902.34,5.4,765.0,12439.91,1,0,24,3.0,MORTGAGE,debt_consolidation,salaried,0
41440.71,35,33423.63,2.7,557.0,17422.8,8,1,60,14.39,RENT,debt_consolidation,self_employed,1
84804.27,52,25343.88,6.4,647.0,26386.12,12,1,36,15.26,RENT,other,salaried,0
75312.49,57,500.0,4.7,690.0,49017.55,8,0,84,21.55,OWN,credit_card,self_employed,0
33819.46,54,500.0,6.6,622.0,20195.67,2,0,24,24.38,RENT,major_purchase,salaried,0
76270.43,35,45985.76,2.2,579.0,21375.16,13,0,60,19.17,RENT,credit_card,self_employed,0
40038.53,33,20048.13,7.8,638.0,22540.19,11,1,84,19.96,RENT,medical,salaried,0
103314.9,25,15568.06,10.8,674.0,6260.65,18,1,36,20.8,MORTGAGE,other,salaried,0
44279.98,68,8033.81,5.0,733.0,35745.11,2,0,84,15.24,RENT,debt_consolidation,salaried,0
87775.24,57,19883.02,3.9,555.0,12173.41,0,0,24,25.26,RENT,small_business,salaried,0
78346.51,38,22465.62,0.8,651.0,22486.45,0,0,12,27.54,OWN,credit_card,salaried,0
34668.8,67,13329.25,12.7,614.0,11055.93,15,0,84,23.49,MORTGAGE,debt_consolidation,salaried,0
24709.95,30,15197.82,6.1,748.0,17552.44,0,0,24,8.3,MORTGAGE,debt_consolidation,retired,0
69017.81,67,24021.03,10.3,700.0,24812.98,1,0,48,20.3,OWN,other,self_employed,0
64805.2,55,33722.79,2.7,587.0,22797.22,7,2,84,15.63,OWN,home_improvement,salaried,0
27844.33,46,43369.13,3.5,625.0,3140.53,4,0,84,16.65,RENT,major_purchase,retired,0
102698.38,62,17711.61,3.2,716.0,13098.81,4,1,60,14.26,RENT,home_improvement,salaried,0
33801.78,50,19623.44,5.1,802.0,19904.15,9,0,36,12.13,RENT,credit_card,salaried,1
67196.57,67,7813.85,4.5,777.0,0.0,10,0,12,8.04,OWN,other,salaried,0
35774.33,59,500.0,7.7,527.0,22582.37,1,0,24,28.77,RENT,debt_consolidation,self_employed,0
89853.58,34,16202.61,9.1,673.0,15170.11,10,0,24,10.21,OTHER,debt_consolidation,retired,0
36592.23,44,22957.28,13.1,850.0,23161.61,16,0,60,17.76,OWN,major_purchase,self_employed,0
62889.33,57,4306.74,1.2,604.0,35314.91,11,0,60,15.25,MORTGAGE,major_purchase,salaried,0
22050.57,38,20281.65,3.4,637.0,21009.43,14,1,12,29.23,OWN,small_business,salaried,1
23295.33,47,8094.37,9.7,685.0,18729.44,13,0,24,17.71,OWN,debt_consolidation,salaried,0
80060.84,45,10988.89,8.5,665.0,12507.35,15,1,60,23.38,OWN,debt_consolidation,retired,0
136681.39,50,30866.64,6.0,617.0,0.0,3,0,12,23.18,RENT,credit_card,salaried,0
61798.15,68,17086.05,8.8,611.0,20573.68,17,0,12,18.38,RENT,major_purchase,salaried,0
67094.41,59,12347.04,1.6,682.0,0.0,2,0,60,20.06,RENT,debt_consolidation,self_employed,0
16111.91,33,34585.63,3.3,710.0,22873.85,2,3,36,16.61,OWN,credit_card,salaried,1
52944.77,64,7046.51,6.1,676.0,13604.24,18,0,36,18.2,MORTGAGE,small_business,salaried,0
29333.14,68,24221.42,9.3,713.0,16546.39,4,0,36,15.67,OTHER,debt_consolidation,salaried,1
47462.98,40,27223.75,3.3,630.0,6898.68,11,1,24,20.0,MORTGAGE,home_improvement,salaried,0
12000.0,45,500.0,0.8,782.0,17259.83,12,1,84,10.02,MORTGAGE,credit_card,salaried,0
17044.08,24,6917.77,5.1,708.0,9403.25,7,1,60,23.7,OWN,home_improvement,retired,0
52692.96,45,500.0,13.1,777.0,9247.58,2,0,48,10.25,OWN,medical,salaried,0
43577.14,29,10550.69,9.6,666.0,23388.67,12,0,48,18.49,RENT,small_business,salaried,0
12985.37,33,19766.71,10.0,686.0,1861.06,0,1,24,9.48,MORTGAGE,home_improvement,salaried,0
82049.7,30,26458.54,3.5,758.0,11738.67,17,0,12,15.48,MORTGAGE,debt_consolidation,salaried,0
42043.8,32,15810.85,1.1,618.0,18087.47,15,0,84,10.37,RENT,home_improvement,retired,0
94321.05,59,6273.2,8.0,765.0,18182.32,4,0,84,13.12,RENT,major_purchase,salaried,0
57684.55,22,14986.7,13.5,673.0,17387.14,5,0,36,15.98,RENT,debt_consolidation,self_employed,1
81046.76,50,2945.87,1.2,656.0,5231.37,14,0,24,14.9,MORTGAGE,debt_consolidation,salaried,0
12000.0,67,19629.62,2.6,682.0,7173.66,17,1,48,18.61,RENT,small_business,salaried,0
35696.49,69,22173.75,5.0,850.0,16425.29,15,1,48,14.74,MORTGAGE,credit_card,salaried,0
29179.92,39,500.0,10.0,634.0,7908.81,17,0,24,15.96,OWN,home_improvement,salaried,0
51860.89,46,34265.35,9.0,570.0,5337.14,16,1,60,20.4,OWN,small_business,salaried,0
87423.71,23,19155.91,2.1,658.0,16517.34,3,0,60,27.55,RENT,medical,salaried,0
60347.01,44,6110.71,4.7,751.0,4111.86,5,0,60,23.12,OTHER,debt_consolidation,salaried,0
103423.2,58,35475.59,1.0,603.0,3123.39,13,2,60,20.92,RENT,other,retired,1
56925.79,30,18143.53,4.4,700.0,13932.08,8,0,48,13.51,MORTGAGE,major_purchase,retired,0
33164.51,63,28610.44,6.6,625.0,0.0,16,0,84,13.29,OWN,car,salaried,0
,63,500.0,9.2,610.0,0.0,12,0,12,16.39,RENT,debt_consolidation,salaried,0
150298.2,34,500.0,7.8,700.0,12591.4,5,1,36,9.72,RENT,debt_consolidation,unemployed,0
48434.44,38,35836.21,3.5,576.0,17628.33,5,0,48,21.16,MORTGAGE,major_purchase,retired,0
76384.98,38,11925.64,2.2,791.0,11698.95,16,0,48,18.46,OWN,credit_card,unemployed,0
76950.41,24,500.0,5.6,574.0,18774.6,9,1,84,26.74,OWN,debt_consolidation,salaried,0
36576.68,38,9175.63,2.8,720.0,15026.76,8,0,24,11.16,RENT,major_purchase,salaried,0
62299.91,30,10880.54,5.2,591.0,9727.62,0,0,24,17.69,MORTGAGE,debt_consolidation,salaried,0
75307.55,24,15118.12,9.9,592.0,12617.81,12,1,60,16.89,MORTGAGE,medical,salaried,0
71210.6,59,38337.44,9.5,663.0,37734.13,6,2,36,16.4,MORTGAGE,debt_consolidation,salaried,0
51004.13,41,20799.66,4.2,581.0,28101.86,6,0,12,17.26,RENT,other,salaried,0
31349.92,33,36233.16,9.0,671.0,14552.51,8,1,60,30.7,RENT,debt_consolidation,self_employed,1
76524.02,35,22811.72,9.2,756.0,17411.47,9,0,48,14.39,RENT,debt_consolidation,salaried,0
68148.89,44,18076.64,3.7,655.0,40617.8,6,1,12,16.71,RENT,home_improvement,salaried,1
46614.54,65,17531.48,4.6,739.0,20984.02,9,0,48,24.92,RENT,debt_consolidation,salaried,0
104717.83,35,500.0,3.8,695.0,17320.89,0,1,12,16.49,MORTGAGE,debt_consolidation,unemployed,0
76823.78,48,2580.79,14.6,733.0,0.0,7,0,60,14.14,OWN,home_improvement,self_employed,0
72055.07,53,36021.48,1.8,666.0,24174.03,6,0,48,18.11,RENT,credit_card,self_employed,0
90080.77,62,47552.01,7.5,,8804.08,16,1,84,17.18,MORTGAGE,credit_card,salaried,0
74646.48,37,6366.94,2.6,744.0,29605.11,19,0,36,13.46,MORTGAGE,medical,salaried,0
62801.26,57,500.0,9.2,751.0,10134.22,2,0,12,13.99,OWN,credit_card,retired,0
99066.91,68,16800.07,11.9,641.0,23647.7,1,0,24,22.62,MORTGAGE,credit_card,salaried,0
55541.6,25,10922.24,0.4,729.0,40574.14,4,0,24,10.82,MORTGAGE,credit_card,retired,0
106546.72,44,3059.72,4.8,655.0,17600.48,10,0,36,30.55,OTHER,debt_consolidation,self_employed,0
67411.54,41,4111.94,12.9,721.0,11173.35,18,1,12,17.21,RENT,small_business,salaried,0
54239.85,38,1826.57,17.1,656.0,0.0,5,0,48,23.95,RENT,major_purchase,salaried,0
12000.0,39,43502.46,13.0,737.0,0.0,7,0,12,25.24,RENT,debt_consolidation,salaried,1
42008.82,50,18906.07,2.8,,12657.51,8,0,60,24.06,MORTGAGE,credit_card,salaried,0
64290.44,45,26825.52,12.0,650.0,19383.86,19,0,12,14.9,RENT,small_business,self_employed,0
45314.94,31,500.0,7.5,614.0,0.0,3,0,36,17.17,RENT,home_improvement,salaried,0
101341.45,30,10919.04,4.1,706.0,0.0,18,0,36,23.88,MORTGAGE,debt_consolidation,retired,0
49622.45,22,20868.1,12.0,589.0,3427.6,7,0,60,23.78,RENT,debt_consolidation,salaried,0
34855.96,37,9055.76,3.1,782.0,37490.13,10,0,48,11.74,MORTGAGE,home_improvement,self_employed,0
95834.95,63,9859.13,2.5,563.0,25350.15,8,0,24,15.0,RENT,medical,salaried,0
106205.56,27,22671.68,2.7,695.0,0.0,3,0,48,15.9,OTHER,credit_card,salaried,0
82217.92,25,24130.24,0.6,776.0,29176.76,12,1,36,9.44,RENT,credit_card,self_employed,0
16237.31,38,26973.34,1.2,746.0,1666.68,12,0,12,15.72,MORTGAGE,medical,salaried,0
102720.38,65,26368.22,5.8,731.0,6350.61,17,1,84,13.17,MORTGAGE,major_purchase,salaried,0
41190.64,55,15376.04,17.2,759.0,6927.61,18,1,24,8.45,MORTGAGE,debt_consolidation,salaried,0
68039.1,40,23940.02,8.8,484.0,0.0,9,0,24,18.21,MORTGAGE,medical,self_employed,0
63928.01,52,38998.61,0.3,723.0,12121.62,15,1,12,4.63,RENT,car,self_employed,0
87744.22,35,13252.54,3.9,727.0,16261.64,2,1,24,17.76,OWN,small_business,self_employed,0
72086.04,36,4983.86,2.0,662.0,30817.43,12,0,36,14.57,RENT,credit_card,salaried,0
64612.05,64,500.0,2.2,686.0,5369.9,9,1,12,15.05,RENT,credit_card,salaried,0
98358.15,48,41363.82,12.1,606.0,3990.49,5,2,60,14.45,MORTGAGE,major_purchase,self_employed,0
62887.29,49,4468.6,7.8,692.0,8828.37,7,0,60,18.56,OTHER,credit_card,self_employed,0
90437.65,30,500.0,4.1,805.0,15335.71,10,0,24,12.63,MORTGAGE,medical,salaried,0
81755.36,64,46216.57,8.7,572.0,24271.59,12,0,24,12.47,OWN,home_improvement,salaried,0
81791.06,45,8833.93,10.3,678.0,19501.1,11,0,12,14.66,OTHER,small_business,salaried,1
35415.27,63,34911.99,5.0,651.0,16531.55,18,2,36,14.48,MORTGAGE,debt_consolidation,salaried,1
91826.16,26,8278.46,3.0,742.0,27892.03,10,1,60,14.4,RENT,credit_card,salaried,0
28838.12,54,17769.05,13.2,585.0,9624.18,19,1,12,21.7,RENT,home_improvement,salaried,0
70478.0,28,15066.74,2.2,668.0,30221.67,5,0,36,19.64,RENT,debt_consolidation,salaried,0
89393.41,36,19513.57,11.7,646.0,32700.49,17,1,84,11.24,RENT,credit_card,salaried,0
85395.78,24,8805.29,8.8,711.0,5461.69,8,0,24,16.27,MORTGAGE,credit_card,salaried,0
80010.13,21,5639.89,1.9,650.0,3885.82,7,1,24,19.67,MORTGAGE,major_purchase,self_employed,1
31276.69,36,26468.27,0.6,665.0,11413.51,3,0,84,14.44,OWN,small_business,salaried,0
65896.91,41,27442.78,3.1,677.0,34986.87,2,1,84,16.65,MORTGAGE,debt_consolidation,salaried,1
47899.63,31,41837.36,10.5,753.0,20523.05,19,0,84,10.53,RENT,debt_consolidation,salaried,0
23210.59,51,6844.93,4.5,673.0,25103.49,7,0,36,16.73,MORTGAGE,home_improvement,retired,1
94263.25,27,5312.27,1.5,729.0,26710.24,6,0,36,11.7,OWN,car,salaried,0
112251.07,60,28576.75,8.6,700.0,0.0,8,0,60,20.98,RENT,debt_consolidation,salaried,0
90063.93,39,17909.21,5.8,800.0,29687.35,5,0,36,5.97,MORTGAGE,credit_card,salaried,0
48229.13,51,14553.47,3.5,807.0,17217.91,1,0,60,8.61,RENT,debt_consolidation,salaried,0
89686.25,49,22824.34,3.1,610.0,19010.94,11,0,12,27.22,RENT,debt_consolidation,salaried,0
115739.21,51,11720.24,4.3,694.0,28448.28,8,0,24,17.82,MORTGAGE,debt_consolidation,self_employed,0
,49,14369.31,1.1,670.0,15322.8,14,1,36,9.38,MORTGAGE,credit_card,salaried,0
73909.75,40,17091.32,6.9,689.0,24251.54,13,1,12,15.7,RENT,medical,self_employed,0
25314.33,22,25467.39,6.7,730.0,40362.88,15,1,84,10.26,RENT,debt_consolidation,salaried,1
109180.73,54,36607.92,2.7,734.0,3183.47,5,1,36,20.15,RENT,home_improvement,retired,0
85809.79,49,23905.44,2.7,675.0,11353.08,3,1,48,16.93,RENT,credit_card,salaried,0
38394.94,26,53453.16,10.1,602.0,10331.59,14,0,36,22.99,RENT,credit_card,retired,1
43927.14,34,1091.76,1.4,664.0,61.23,4,1,24,21.67,MORTGAGE,credit_card,salaried,0
51987.99,23,16585.23,4.8,565.0,18480.3,6,0,24,25.03,RENT,home_improvement,salaried,1
69809.47,32,500.0,7.5,741.0,12930.27,3,0,60,12.75,MORTGAGE,other,salaried,0
49478.38,25,11526.33,4.7,662.0,25209.51,14,0,12,15.1,MORTGAGE,debt_consolidation,salaried,0
39322.63,48,10001.61,7.9,652.0,28075.77,1,1,24,12.34,RENT,home_improvement,retired,0
58596.27,51,500.0,2.6,618.0,23621.59,3,0,84,20.78,OTHER,debt_consolidation,self_employed,0
38961.8,59,1503.0,3.3,674.0,20088.68,6,1,84,10.8,RENT,debt_consolidation,salaried,0
67593.29,55,28919.09,15.6,669.0,32880.24,14,0,12,17.85,MORTGAGE,debt_consolidation,self_employed,0
57790.61,28,26059.7,5.5,571.0,11911.85,1,1,60,20.31,MORTGAGE,medical,salaried,0
56481.91,42,30219.87,17.4,634.0,7069.48,9,0,84,16.01,MORTGAGE,credit_card,salaried,0
91886.0,63,28466.97,9.1,623.0,40083.25,8,1,12,14.72,MORTGAGE,car,retired,0
25899.63,57,9447.82,2.4,717.0,11975.52,15,0,84,3.99,RENT,home_improvement,salaried,0
72854.29,67,17076.97,18.2,684.0,11694.72,1,1,24,13.57,OWN,small_business,salaried,0
52955.74,47,500.0,4.2,678.0,23480.39,15,0,12,20.32,MORTGAGE,debt_consolidation,salaried,0
66538.9,41,6759.22,5.9,803.0,0.0,14,0,24,14.68,RENT,small_business,salaried,0
82080.94,27,54349.63,11.1,734.0,6437.84,10,0,84,14.5,OTHER,small_business,salaried,0
12000.0,21,43331.59,2.4,709.0,29211.8,8,1,60,15.19,MORTGAGE,home_improvement,salaried,1
15156.22,43,30621.63,9.4,656.0,19627.71,12,1,60,23.71,MORTGAGE,home_improvement,salaried,1
56740.84,22,8493.32,5.3,696.0,19469.32,1,0,48,10.1,RENT,debt_consolidation,salaried,0
38272.06,44,17611.96,1.5,734.0,25735.25,10,1,60,18.24,MORTGAGE,home_improvement,salaried,0
91951.7,69,32699.33,3.7,638.0,22441.18,17,0,12,12.18,RENT,medical,self_employed,1
123288.57,32,19575.38,3.9,691.0,45449.86,14,0,84,17.62,RENT,debt_consolidation,salaried,0
16909.0,30,1740.18,7.2,568.0,25984.95,9,0,84,21.06,OTHER,home_improvement,salaried,1
65279.09,68,12366.81,3.7,710.0,50078.85,16,1,12,21.47,RENT,major_purchase,salaried,1
57103.62,23,44539.48,1.6,662.0,3104.78,10,0,12,4.71,RENT,home_improvement,self_employed,0
115926.84,24,55979.74,7.5,627.0,7394.38,10,0,60,14.13,RENT,credit_card,salaried,0
112019.27,55,21409.69,0.3,686.0,12190.21,15,0,12,12.49,RENT,small_business,salaried,0
126048.03,23,27658.41,1.2,742.0,7516.39,19,1,24,14.3,MORTGAGE,debt_consolidation,salaried,0
,27,500.0,15.8,640.0,25330.52,18,0,36,23.56,RENT,home_improvement,retired,0
81496.78,61,40528.61,2.8,677.0,18201.85,5,0,12,16.76,MORTGAGE,medical,salaried,0
60640.19,40,500.0,1.0,798.0,28096.98,13,1,36,12.94,MORTGAGE,credit_card,salaried,0
37566.36,68,45135.67,8.1,639.0,14561.89,15,0,84,14.33,MORTGAGE,home_improvement,salaried,0
63891.83,34,35295.15,3.5,620.0,14372.14,1,0,48,24.18,MORTGAGE,home_improvement,salaried,0
35162.44,27,5774.87,2.8,607.0,11744.34,8,0,36,25.07,MORTGAGE,home_improvement,salaried,0
59849.03,30,35826.35,6.9,819.0,14263.78,18,0,24,19.43,RENT,debt_consolidation,self_employed,0
93418.65,42,25270.3,1.5,597.0,5119.67,9,1,48,21.42,RENT,debt_consolidation,salaried,0
57965.07,42,33619.98,2.2,639.0,16571.38,18,0,12,24.72,MORTGAGE,debt_consolidation,unemployed,1
12000.0,33,19835.59,15.1,719.0,16052.22,17,0,60,7.74,RENT,credit_card,salaried,1
58379.35,43,19050.93,7.0,666.0,21008.72,19,0,84,20.25,MORTGAGE,credit_card,unemployed,1
97636.49,57,50275.29,12.7,708.0,27770.74,0,1,60,16.32,OTHER,medical,self_employed,1
43515.81,42,35123.63,4.1,743.0,21133.18,10,0,48,20.2,RENT,car,salaried,0
75844.26,68,27346.42,2.6,702.0,1936.42,0,1,60,19.98,MORTGAGE,credit_card,retired,0
12000.0,44,5997.03,19.5,615.0,0.0,3,1,60,21.4,MORTGAGE,debt_consolidation,salaried,0
35362.55,61,31240.22,5.2,621.0,22607.77,2,1,60,22.68,RENT,credit_card,self_employed,0
15882.0,30,27206.44,6.7,700.0,31880.14,0,0,36,14.24,OTHER,debt_consolidation,self_employed,1
96619.66,38,29718.01,9.1,610.0,32192.2,12,3,48,21.39,RENT,debt_consolidation,self_employed,0
12000.0,33,16758.05,6.3,696.0,8382.59,4,0,36,18.7,MORTGAGE,credit_card,salaried,0
58433.65,64,500.0,2.6,763.0,12453.88,9,0,60,14.47,RENT,small_business,salaried,0
89001.52,46,500.0,7.6,520.0,19478.68,19,0,84,22.77,RENT,debt_consolidation,self_employed,0
52465.12,62,30493.32,14.6,673.0,252.86,6,1,84,17.56,MORTGAGE,major_purchase,salaried,0
15657.27,26,16458.86,8.4,671.0,16335.61,7,0,48,12.71,OWN,debt_consolidation,unemployed,1
90586.4,53,50994.97,7.6,705.0,13766.48,1,0,48,8.41,RENT,debt_consolidation,salaried,0
123346.64,32,500.0,4.1,747.0,10024.12,5,0,84,17.63,OWN,major_purchase,salaried,0
71726.94,29,27346.75,7.3,644.0,11739.96,15,0,48,15.3,MORTGAGE,small_business,salaried,0
61063.26,25,10188.46,2.9,615.0,34858.32,17,0,84,25.82,RENT,debt_consolidation,retired,0
,26,23841.31,4.2,671.0,10919.16,1,0,12,21.97,RENT,debt_consolidation,salaried,0
135908.1,67,28534.84,9.5,584.0,8506.65,11,0,12,14.1,MORTGAGE,debt_consolidation,salaried,0
89725.52,56,500.0,4.9,716.0,2873.99,15,3,12,12.14,MORTGAGE,medical,salaried,0
50153.77,51,22201.48,4.9,768.0,26986.21,8,0,24,6.18,OWN,debt_consolidation,salaried,0
82515.03,31,35018.53,4.7,679.0,0.0,18,0,84,14.83,RENT,home_improvement,salaried,0
66315.32,36,37936.96,6.2,657.0,420.78,19,0,48,16.17,RENT,medical,self_employed,0
96054.38,30,32281.46,7.1,734.0,0.0,11,1,48,7.24,MORTGAGE,debt_consolidation,self_employed,0
74273.06,63,31557.81,15.9,667.0,17590.19,13,1,48,14.06,MORTGAGE,major_purchase,salaried,0
93029.61,30,693.8,1.1,657.0,17571.95,13,1,12,24.01,MORTGAGE,home_improvement,self_employed,0
52404.55,29,7454.46,6.2,518.0,11785.88,13,0,84,20.12,MORTGAGE,other,self_employed,1
61128.15,68,33533.54,7.2,736.0,10202.11,5,0,12,19.45,OTHER,credit_card,self_employed,0
76550.99,36,26473.31,4.8,565.0,32189.85,3,0,12,23.7,MORTGAGE,medical,retired,0
56621.05,31,36581.27,17.2,723.0,22597.56,10,2,36,15.29,RENT,debt_consolidation,salaried,1
66795.62,28,16895.54,7.6,596.0,9847.09,19,0,24,18.82,RENT,medical,self_employed,0
64867.82,57,22941.49,3.2,755.0,28398.36,16,0,36,15.83,RENT,home_improvement,self_employed,0
115311.63,28,17868.31,3.4,674.0,17761.59,1,0,84,7.67,RENT,other,salaried,0
56222.49,29,3820.1,2.0,733.0,15329.52,12,0,60,20.03,RENT,credit_card,salaried,0
12000.0,57,24125.7,9.0,727.0,21509.91,13,0,36,23.73,MORTGAGE,credit_card,salaried,1
118080.71,31,5875.55,17.4,614.0,32790.19,12,0,48,25.02,MORTGAGE,home_improvement,salaried,0
33052.2,57,6679.95,2.7,554.0,21523.86,9,0,12,13.16,MORTGAGE,credit_card,unemployed,1
47914.17,23,9836.04,2.9,682.0,25973.68,6,0,24,13.13,RENT,debt_consolidation,salaried,0
12146.64,52,500.0,3.0,674.0,45126.42,15,0,84,12.32,OWN,major_purchase,salaried,1
62383.38,66,27581.62,5.1,771.0,14912.63,1,0,24,28.06,MORTGAGE,home_improvement,salaried,0
100377.58,66,39999.8,3.6,564.0,33295.7,2,0,48,8.03,MORTGAGE,credit_card,salaried,0
97836.45,66,24817.53,3.0,660.0,2148.49,7,1,12,24.86,MORTGAGE,major_purchase,salaried,0
41405.67,46,39054.12,6.2,709.0,20971.97,15,0,12,25.68,MORTGAGE,credit_card,retired,0
58659.11,52,500.0,7.6,643.0,24013.08,8,0,24,23.11,RENT,medical,salaried,0
120441.46,53,12273.06,5.8,694.0,26010.43,5,0,60,14.05,RENT,debt_consolidation,unemployed,0
17946.91,41,19975.0,2.1,561.0,12226.11,8,0,36,19.05,OWN,debt_consolidation,salaried,1
44567.89,63,1740.59,3.6,707.0,8067.42,10,0,60,23.45,MORTGAGE,home_improvement,salaried,0
79670.24,35,18533.75,6.4,705.0,34787.61,10,0,84,10.46,RENT,debt_consolidation,unemployed,0
86491.21,43,26901.79,6.7,620.0,1387.38,16,0,84,21.51,MORTGAGE,credit_card,salaried,0
12000.0,61,22319.82,1.5,684.0,25348.84,12,0,24,16.23,RENT,debt_consolidation,self_employed,1
26125.4,56,4140.51,12.7,850.0,936.34,8,0,48,20.63,MORTGAGE,small_business,salaried,0
58825.67,22,10145.73,4.7,620.0,2166.96,17,1,84,16.46,RENT,debt_consolidation,salaried,0
89018.43,32,500.0,1.7,652.0,26636.7,18,0,60,17.76,OWN,major_purchase,self_employed,1
41762.88,43,19951.41,6.5,796.0,29131.79,18,0,12,15.77,MORTGAGE,credit_card,retired,0
81938.98,62,28338.78,8.3,631.0,14749.49,3,0,84,15.84,MORTGAGE,debt_consolidation,retired,1
60139.53,63,17707.12,15.5,618.0,42101.95,17,1,48,27.44,MORTGAGE,major_purchase,salaried,0
12000.0,37,14967.57,4.3,850.0,3085.8,0,1,48,20.45,RENT,debt_consolidation,salaried,0
38710.45,54,34022.29,3.6,642.0,17046.59,14,0,36,20.49,RENT,debt_consolidation,retired,0
,66,6175.44,5.4,608.0,9951.15,0,0,84,21.35,OTHER,credit_card,salaried,0
82025.32,32,10032.2,2.3,664.0,25003.46,11,0,60,15.98,RENT,small_business,self_employed,0
35418.32,24,1200.21,9.7,576.0,17744.61,14,1,60,15.9,OTHER,debt_consolidation,salaried,0
141872.54,50,8615.94,11.2,846.0,6759.37,3,1,60,10.9,RENT,debt_consolidation,salaried,0
